timestamp,latitude,longitude,altitude
2022-02-19T02:04:45Z,49.2753919,-123.136942,5.0
2022-02-19T02:04:55Z,49.275396,-123.13693,5.0
2022-02-19T02:05:05Z,49.2754,-123.136918,5.0
2022-02-19T02:05:15Z,49.275404,-123.136905,5.0
2022-02-19T02:05:25Z,49.275408,-123.136893,5.0
2022-02-19T02:05:35Z,49.275412,-123.136881,5.0
2022-02-19T02:05:45Z,49.275416,-123.136868,5.0
2022-02-19T02:05:55Z,49.2754199,-123.136856,5.0
2022-02-19T02:06:05Z,49.275424,-123.136844,5.0
2022-02-19T02:06:15Z,49.275428,-123.136831,5.0
2022-02-19T02:06:25Z,49.275432,-123.136819,5.0
2022-02-19T02:06:35Z,49.275435,-123.136807,5.0
2022-02-19T02:06:45Z,49.275439,-123.136794,5.0
2022-02-19T02:06:55Z,49.275443,-123.136782,5.0
2022-02-19T02:07:05Z,49.275447,-123.136769,5.0
2022-02-19T02:07:15Z,49.2754509,-123.136757,5.0
2022-02-19T02:07:25Z,49.275455,-123.136745,5.0
2022-02-19T02:07:35Z,49.275459,-123.136732,5.0
2022-02-19T02:07:45Z,49.275463,-123.13672,5.0
2022-02-19T02:07:55Z,49.275467,-123.136708,5.0
2022-02-19T02:08:05Z,49.275471,-123.136695,5.0
2022-02-19T02:08:15Z,49.275475,-123.136683,5.0
2022-02-19T02:08:25Z,49.275479,-123.136671,5.0
2022-02-19T02:08:35Z,49.275483,-123.136658,5.0
2022-02-19T02:08:45Z,49.275487,-123.136646,5.0
2022-02-19T02:08:55Z,49.275491,-123.136634,5.0
2022-02-19T02:09:05Z,49.275495,-123.136621,5.0
2022-02-19T02:09:15Z,49.275499,-123.136609,5.0
2022-02-19T02:09:25Z,49.275503,-123.136597,5.0
2022-02-19T02:09:35Z,49.275507,-123.136585,5.0
2022-02-19T02:09:45Z,49.275511,-123.136572,5.0
2022-02-19T02:09:55Z,49.275515,-123.13656,5.0
2022-02-19T02:10:05Z,49.275519,-123.136548,5.0
2022-02-19T02:10:15Z,49.275523,-123.136535,5.0
2022-02-19T02:10:25Z,49.2755269,-123.136523,5.0
2022-02-19T02:10:35Z,49.275531,-123.136511,5.0
2022-02-19T02:10:45Z,49.275535,-123.136498,5.0
2022-02-19T02:10:55Z,49.275539,-123.136486,5.1
2022-02-19T02:11:05Z,49.275543,-123.136474,5.1
2022-02-19T02:11:15Z,49.275547,-123.136461,5.1
2022-02-19T02:11:25Z,49.275551,-123.136449,5.1
2022-02-19T02:11:35Z,49.275555,-123.136437,5.2
2022-02-19T02:11:45Z,49.275559,-123.136424,5.2
2022-02-19T02:11:55Z,49.275563,-123.136412,5.2
2022-02-19T02:12:05Z,49.275567,-123.1364,5.2
2022-02-19T02:12:15Z,49.275571,-123.136388,5.3
2022-02-19T02:12:25Z,49.275575,-123.136375,5.3
2022-02-19T02:12:35Z,49.275579,-123.136363,5.3
2022-02-19T02:12:45Z,49.275583,-123.136351,5.4
2022-02-19T02:12:55Z,49.275587,-123.136338,5.4
2022-02-19T02:13:05Z,49.275591,-123.136326,5.5
2022-02-19T02:13:15Z,49.275595,-123.136314,5.5
2022-02-19T02:13:25Z,49.275599,-123.136301,5.5
2022-02-19T02:13:35Z,49.2756029,-123.136289,5.6
2022-02-19T02:13:45Z,49.275607,-123.136277,5.6
2022-02-19T02:13:55Z,49.275611,-123.136264,5.7
2022-02-19T02:14:05Z,49.275615,-123.136252,5.7
2022-02-19T02:14:15Z,49.275619,-123.13624,5.8
2022-02-19T02:14:25Z,49.275623,-123.136228,5.8
2022-02-19T02:14:35Z,49.275627,-123.136215,5.9
2022-02-19T02:14:45Z,49.275631,-123.136203,5.9
2022-02-19T02:14:55Z,49.275635,-123.136191,6.0
2022-02-19T02:15:05Z,49.275639,-123.136178,6.1
2022-02-19T02:15:15Z,49.275643,-123.136166,6.1
2022-02-19T02:15:25Z,49.275647,-123.136154,6.2
2022-02-19T02:15:35Z,49.275651,-123.136141,6.2
2022-02-19T02:15:45Z,49.275655,-123.136129,6.3
2022-02-19T02:15:55Z,49.275659,-123.136117,6.4
2022-02-19T02:16:05Z,49.275663,-123.136104,6.4
2022-02-19T02:16:15Z,49.275667,-123.136092,6.5
2022-02-19T02:16:25Z,49.275671,-123.13608,6.5
2022-02-19T02:16:35Z,49.275675,-123.136067,6.6
2022-02-19T02:16:45Z,49.2756789,-123.136055,6.6
2022-02-19T02:16:55Z,49.275683,-123.136043,6.7
2022-02-19T02:17:05Z,49.275687,-123.136031,6.8
2022-02-19T02:17:15Z,49.275691,-123.136018,6.8
2022-02-19T02:17:25Z,49.275695,-123.136006,6.9
2022-02-19T02:17:35Z,49.275699,-123.135994,6.9
2022-02-19T02:17:45Z,49.275703,-123.135981,7.0
2022-02-19T02:17:55Z,49.275707,-123.135969,7.1
2022-02-19T02:18:05Z,49.275711,-123.135957,7.2
2022-02-19T02:18:15Z,49.275715,-123.135944,7.3
2022-02-19T02:18:25Z,49.275719,-123.135932,7.4
2022-02-19T02:18:35Z,49.275723,-123.13592,7.5
2022-02-19T02:18:45Z,49.275727,-123.135907,7.6
2022-02-19T02:18:55Z,49.275731,-123.135895,7.7
2022-02-19T02:19:05Z,49.275735,-123.135883,7.7
2022-02-19T02:19:15Z,49.275739,-123.13587,7.8
2022-02-19T02:19:25Z,49.275743,-123.135858,7.9
2022-02-19T02:19:35Z,49.275747,-123.135846,8.0
2022-02-19T02:19:45Z,49.275751,-123.135834,8.1
2022-02-19T02:19:55Z,49.2757549,-123.135821,0.1
2022-02-19T02:20:05Z,49.275759,-123.135809,0.2
2022-02-19T02:20:15Z,49.275763,-123.135797,0.2
2022-02-19T02:20:25Z,49.275767,-123.135784,0.3
2022-02-19T02:20:35Z,49.275771,-123.135772,0.4
2022-02-19T02:20:45Z,49.275775,-123.13576,0.5
2022-02-19T02:20:55Z,49.275779,-123.135747,0.6
2022-02-19T02:21:05Z,49.2757829,-123.135735,0.7
2022-02-19T02:21:15Z,49.275787,-123.135723,0.8
2022-02-19T02:21:25Z,49.275791,-123.13571,0.8
2022-02-19T02:21:35Z,49.275795,-123.135698,0.9
2022-02-19T02:21:45Z,49.275799,-123.135686,1.0
2022-02-19T02:21:55Z,49.275803,-123.135673,1.1
2022-02-19T02:22:05Z,49.275807,-123.135661,1.2
2022-02-19T02:22:15Z,49.275811,-123.135649,1.3
2022-02-19T02:22:25Z,49.275815,-123.135637,1.4
2022-02-19T02:22:35Z,49.275819,-123.135624,1.5
2022-02-19T02:22:45Z,49.275823,-123.135612,1.6
2022-02-19T02:22:55Z,49.275827,-123.1356,1.7
2022-02-19T02:23:05Z,49.2758309,-123.135587,1.8
2022-02-19T02:23:15Z,49.275835,-123.135575,1.9
2022-02-19T02:23:25Z,49.275839,-123.135563,2.0
2022-02-19T02:23:35Z,49.275843,-123.13555,2.1
2022-02-19T02:23:45Z,49.275847,-123.135538,2.2
2022-02-19T02:23:55Z,49.275851,-123.135526,2.4
2022-02-19T02:24:05Z,49.275855,-123.135513,2.5
2022-02-19T02:24:15Z,49.2758589,-123.135501,2.6
2022-02-19T02:24:25Z,49.275863,-123.135489,2.7
2022-02-19T02:24:35Z,49.275867,-123.135476,2.9
2022-02-19T02:24:45Z,49.275871,-123.135464,3.0
2022-02-19T02:24:55Z,49.275875,-123.135452,3.1
2022-02-19T02:25:05Z,49.275879,-123.13544,3.3
2022-02-19T02:25:15Z,49.275883,-123.135427,3.4
2022-02-19T02:25:25Z,49.275887,-123.135415,3.5
2022-02-19T02:25:35Z,49.275891,-123.135403,3.7
2022-02-19T02:25:45Z,49.275895,-123.13539,3.8
2022-02-19T02:25:55Z,49.275899,-123.135378,3.9
2022-02-19T02:26:05Z,49.275903,-123.135366,4.1
2022-02-19T02:26:15Z,49.2759069,-123.135353,4.2
2022-02-19T02:26:25Z,49.275911,-123.135341,4.3
2022-02-19T02:26:35Z,49.275915,-123.135329,4.5
2022-02-19T02:26:45Z,49.275919,-123.135316,4.6
2022-02-19T02:26:55Z,49.275923,-123.135304,4.8
2022-02-19T02:27:05Z,49.275927,-123.135292,4.9
2022-02-19T02:27:15Z,49.275931,-123.135279,5.0
2022-02-19T02:27:25Z,49.2759349,-123.135267,5.2
2022-02-19T02:27:35Z,49.275939,-123.135255,5.3
2022-02-19T02:27:45Z,49.275943,-123.135243,5.5
2022-02-19T02:27:55Z,49.275947,-123.13523,5.6
2022-02-19T02:28:05Z,49.275951,-123.135218,5.8
2022-02-19T02:28:15Z,49.275955,-123.135206,5.9
2022-02-19T02:28:25Z,49.275959,-123.135193,6.1
2022-02-19T02:28:35Z,49.275963,-123.135181,6.2
2022-02-19T02:28:45Z,49.275967,-123.135169,6.4
2022-02-19T02:28:55Z,49.275971,-123.135156,6.5
2022-02-19T02:29:05Z,49.275975,-123.135144,6.7
2022-02-19T02:29:15Z,49.275979,-123.135132,6.8
2022-02-19T02:29:25Z,49.2759829,-123.135119,7.0
2022-02-19T02:29:35Z,49.275987,-123.135107,7.1
2022-02-19T02:29:45Z,49.275991,-123.135095,7.3
2022-02-19T02:29:55Z,49.275995,-123.135083,7.4
2022-02-19T02:30:05Z,49.275999,-123.13507,7.6
2022-02-19T02:30:15Z,49.276003,-123.135058,7.7
2022-02-19T02:30:25Z,49.276007,-123.135046,7.9
2022-02-19T02:30:35Z,49.2760109,-123.135033,8.1
2022-02-19T02:30:45Z,49.276015,-123.135021,8.2
2022-02-19T02:30:55Z,49.276019,-123.135009,8.4
2022-02-19T02:31:05Z,49.276023,-123.134996,8.5
2022-02-19T02:31:15Z,49.276027,-123.134984,8.6
2022-02-19T02:31:25Z,49.276031,-123.134972,8.7
2022-02-19T02:31:35Z,49.276035,-123.134959,8.7
2022-02-19T02:31:45Z,49.276039,-123.134947,8.8
2022-02-19T02:31:55Z,49.276043,-123.134935,8.9
2022-02-19T02:32:05Z,49.276047,-123.134922,9.0
2022-02-19T02:32:15Z,49.276051,-123.13491,9.0
2022-02-19T02:32:25Z,49.276055,-123.134898,9.1
2022-02-19T02:32:35Z,49.2760589,-123.134886,9.2
2022-02-19T02:32:45Z,49.276063,-123.134873,9.3
2022-02-19T02:32:55Z,49.276067,-123.134861,9.3
2022-02-19T02:33:05Z,49.276071,-123.134849,9.4
2022-02-19T02:33:15Z,49.276075,-123.134836,9.5
2022-02-19T02:33:25Z,49.276079,-123.134824,9.5
2022-02-19T02:33:35Z,49.276083,-123.134812,9.6
2022-02-19T02:33:45Z,49.2760869,-123.134799,9.7
2022-02-19T02:33:55Z,49.276091,-123.134787,9.8
2022-02-19T02:34:05Z,49.276095,-123.134775,9.8
2022-02-19T02:34:15Z,49.276099,-123.134762,9.9
2022-02-19T02:34:25Z,49.276103,-123.13475,10.0
2022-02-19T02:34:35Z,49.276107,-123.134738,10.0
2022-02-19T02:34:45Z,49.276111,-123.134725,10.1
2022-02-19T02:34:55Z,49.276115,-123.134713,10.2
2022-02-19T02:35:05Z,49.276119,-123.134701,10.2
2022-02-19T02:35:15Z,49.276123,-123.134689,10.3
2022-02-19T02:35:25Z,49.276127,-123.134676,10.4
2022-02-19T02:35:35Z,49.276131,-123.134664,10.4
2022-02-19T02:35:45Z,49.2761349,-123.134652,10.5
2022-02-19T02:35:55Z,49.276139,-123.134639,10.6
2022-02-19T02:36:05Z,49.276143,-123.134627,10.7
2022-02-19T02:36:15Z,49.276147,-123.134615,10.7
2022-02-19T02:36:25Z,49.276151,-123.134602,10.8
2022-02-19T02:36:35Z,49.276155,-123.13459,10.9
2022-02-19T02:36:45Z,49.276159,-123.134578,10.9
2022-02-19T02:36:55Z,49.276164,-123.134565,11.0
2022-02-19T02:37:05Z,49.276168,-123.134553,11.1
2022-02-19T02:37:15Z,49.276172,-123.134541,11.1
2022-02-19T02:37:25Z,49.276176,-123.134528,11.2
2022-02-19T02:37:35Z,49.2761799,-123.134516,11.3
2022-02-19T02:37:45Z,49.276184,-123.134504,11.3
2022-02-19T02:37:55Z,49.276188,-123.134492,11.4
2022-02-19T02:38:05Z,49.276192,-123.134479,11.4
2022-02-19T02:38:15Z,49.276196,-123.134467,11.5
2022-02-19T02:38:25Z,49.2762,-123.134455,11.6
2022-02-19T02:38:35Z,49.276204,-123.134442,11.6
2022-02-19T02:38:45Z,49.2762079,-123.13443,11.7
2022-02-19T02:38:55Z,49.276212,-123.134418,11.8
2022-02-19T02:39:05Z,49.276216,-123.134405,11.8
2022-02-19T02:39:15Z,49.27622,-123.134393,11.9
2022-02-19T02:39:25Z,49.276224,-123.134381,11.9
2022-02-19T02:39:35Z,49.276228,-123.134368,12.0
2022-02-19T02:39:45Z,49.276232,-123.134356,12.1
2022-02-19T02:39:55Z,49.276236,-123.134344,12.1
2022-02-19T02:40:05Z,49.27624,-123.134331,12.2
2022-02-19T02:40:15Z,49.276244,-123.134319,12.3
2022-02-19T02:40:25Z,49.276248,-123.134307,12.3
2022-02-19T02:40:35Z,49.276252,-123.134295,12.4
2022-02-19T02:40:45Z,49.2762559,-123.134282,12.4
2022-02-19T02:40:55Z,49.27626,-123.13427,12.5
2022-02-19T02:41:05Z,49.276264,-123.134258,12.5
2022-02-19T02:41:15Z,49.276268,-123.134245,12.6
2022-02-19T02:41:25Z,49.276272,-123.134233,12.7
2022-02-19T02:41:35Z,49.276276,-123.134221,12.7
2022-02-19T02:41:45Z,49.27628,-123.134208,12.8
2022-02-19T02:41:55Z,49.2762839,-123.134196,12.8
2022-02-19T02:42:05Z,49.276288,-123.134184,12.9
2022-02-19T02:42:15Z,49.276292,-123.134171,13.0
2022-02-19T02:42:25Z,49.276296,-123.134159,13.0
2022-02-19T02:42:35Z,49.2763,-123.134147,13.1
2022-02-19T02:42:45Z,49.276304,-123.134134,13.2
2022-02-19T02:42:55Z,49.276308,-123.134122,13.3
2022-02-19T02:43:05Z,49.276312,-123.13411,13.3
2022-02-19T02:43:15Z,49.276316,-123.134098,13.4
2022-02-19T02:43:25Z,49.27632,-123.134085,13.5
2022-02-19T02:43:35Z,49.276324,-123.134073,13.6
2022-02-19T02:43:45Z,49.276328,-123.134061,13.6
2022-02-19T02:43:55Z,49.2763319,-123.134048,13.7
2022-02-19T02:44:05Z,49.276336,-123.134036,13.8
2022-02-19T02:44:15Z,49.27634,-123.134024,13.9
2022-02-19T02:44:25Z,49.276344,-123.134011,14.0
2022-02-19T02:44:35Z,49.276348,-123.133999,14.0
2022-02-19T02:44:45Z,49.276352,-123.133987,14.1
2022-02-19T02:44:55Z,49.276356,-123.133974,14.2
2022-02-19T02:45:05Z,49.2763599,-123.133962,14.3
2022-02-19T02:45:15Z,49.276364,-123.13395,14.3
2022-02-19T02:45:25Z,49.276368,-123.133937,14.4
2022-02-19T02:45:35Z,49.276372,-123.133925,14.5
2022-02-19T02:45:45Z,49.276376,-123.133913,14.6
2022-02-19T02:45:55Z,49.27638,-123.133901,14.7
2022-02-19T02:46:05Z,49.276384,-123.133888,14.7
2022-02-19T02:46:15Z,49.276388,-123.133876,14.8
2022-02-19T02:46:25Z,49.276392,-123.133864,14.9
2022-02-19T02:46:35Z,49.276396,-123.133851,15.0
2022-02-19T02:46:45Z,49.2764,-123.133839,15.0
2022-02-19T02:46:55Z,49.276404,-123.133827,15.1
2022-02-19T02:47:05Z,49.276408,-123.133814,15.2
2022-02-19T02:47:15Z,49.276412,-123.133802,15.3
2022-02-19T02:47:25Z,49.276416,-123.13379,15.3
2022-02-19T02:47:35Z,49.27642,-123.133777,15.4
2022-02-19T02:47:45Z,49.276424,-123.133765,15.5
2022-02-19T02:47:55Z,49.276428,-123.133753,15.6
2022-02-19T02:48:05Z,49.276432,-123.13374,15.6
2022-02-19T02:48:15Z,49.2764359,-123.133728,15.7
2022-02-19T02:48:25Z,49.27644,-123.133716,15.8
2022-02-19T02:48:35Z,49.276444,-123.133704,15.9
2022-02-19T02:48:45Z,49.276448,-123.133691,15.9
2022-02-19T02:48:55Z,49.276452,-123.133679,16.0
2022-02-19T02:49:05Z,49.276456,-123.133667,16.1
2022-02-19T02:49:15Z,49.27646,-123.133654,16.2
2022-02-19T02:49:25Z,49.276464,-123.133642,16.2
2022-02-19T02:49:35Z,49.276468,-123.13363,16.3
2022-02-19T02:49:45Z,49.276472,-123.133617,16.4
2022-02-19T02:49:55Z,49.276476,-123.133605,16.4
2022-02-19T02:50:05Z,49.27648,-123.133593,16.5
2022-02-19T02:50:15Z,49.276484,-123.13358,16.6
2022-02-19T02:50:25Z,49.276488,-123.133568,16.7
2022-02-19T02:50:35Z,49.276492,-123.133556,16.7
2022-02-19T02:50:45Z,49.276496,-123.133544,16.8
2022-02-19T02:50:55Z,49.2765,-123.133531,16.9
2022-02-19T02:51:05Z,49.276504,-123.133519,17.0
2022-02-19T02:51:15Z,49.276508,-123.133507,17.0
2022-02-19T02:51:25Z,49.2765119,-123.133494,17.1
2022-02-19T02:51:35Z,49.276516,-123.133482,17.2
2022-02-19T02:51:45Z,49.27652,-123.13347,17.2
2022-02-19T02:51:55Z,49.276524,-123.133457,17.3
2022-02-19T02:52:05Z,49.276528,-123.133445,17.4
2022-02-19T02:52:15Z,49.276532,-123.133433,17.5
2022-02-19T02:52:25Z,49.276536,-123.13342,17.5
2022-02-19T02:52:35Z,49.27654,-123.133408,17.6
2022-02-19T02:52:45Z,49.2765429,-123.133395,17.7
2022-02-19T02:52:55Z,49.276547,-123.133383,17.7
2022-02-19T02:53:05Z,49.276551,-123.13337,17.8
2022-02-19T02:53:15Z,49.276555,-123.133358,17.9
2022-02-19T02:53:25Z,49.276558,-123.133346,17.9
2022-02-19T02:53:35Z,49.276562,-123.133333,18.0
2022-02-19T02:53:45Z,49.276566,-123.133321,18.2
2022-02-19T02:53:55Z,49.27657,-123.133308,18.4
2022-02-19T02:54:05Z,49.276573,-123.133296,18.5
2022-02-19T02:54:15Z,49.276577,-123.133283,18.7
2022-02-19T02:54:25Z,49.276581,-123.133271,18.9
2022-02-19T02:54:35Z,49.276585,-123.133258,19.1
2022-02-19T02:54:45Z,49.2765879,-123.133246,19.3
2022-02-19T02:54:55Z,49.276592,-123.133233,19.5
2022-02-19T02:55:05Z,49.276596,-123.13322,19.7
2022-02-19T02:55:15Z,49.2766,-123.133208,19.8
2022-02-19T02:55:25Z,49.276603,-123.133195,20.0
2022-02-19T02:55:35Z,49.276607,-123.133183,20.2
2022-02-19T02:55:45Z,49.276611,-123.13317,20.4
2022-02-19T02:55:55Z,49.276614,-123.133158,20.6
2022-02-19T02:56:05Z,49.276618,-123.133145,20.8
2022-02-19T02:56:15Z,49.276621,-123.133133,20.9
2022-02-19T02:56:25Z,49.276625,-123.13312,21.1
2022-02-19T02:56:35Z,49.276629,-123.133107,21.3
2022-02-19T02:56:45Z,49.276632,-123.133095,21.5
2022-02-19T02:56:55Z,49.276636,-123.133082,21.7
2022-02-19T02:57:05Z,49.276639,-123.13307,21.9
2022-02-19T02:57:15Z,49.276643,-123.133057,22.1
2022-02-19T02:57:25Z,49.276646,-123.133044,22.3
2022-02-19T02:57:35Z,49.2766499,-123.133032,22.4
2022-02-19T02:57:45Z,49.276653,-123.133019,22.6
2022-02-19T02:57:55Z,49.276657,-123.133006,22.8
2022-02-19T02:58:05Z,49.27666,-123.132994,23.0
2022-02-19T02:58:15Z,49.2766639,-123.132981,23.2
2022-02-19T02:58:25Z,49.276667,-123.132968,23.4
2022-02-19T02:58:35Z,49.276671,-123.132956,23.6
2022-02-19T02:58:45Z,49.276674,-123.132943,23.8
2022-02-19T02:58:55Z,49.2766779,-123.13293,24.0
2022-02-19T02:59:05Z,49.276681,-123.132918,24.1
2022-02-19T02:59:15Z,49.276685,-123.132905,24.3
2022-02-19T02:59:25Z,49.276688,-123.132892,24.5
2022-02-19T02:59:35Z,49.276692,-123.13288,24.7
2022-02-19T02:59:45Z,49.2766949,-123.132867,24.9
2022-02-19T02:59:55Z,49.276699,-123.132854,25.1
2022-02-19T03:00:05Z,49.276702,-123.132841,25.2
2022-02-19T03:00:15Z,49.276706,-123.132829,25.4
2022-02-19T03:00:25Z,49.2767089,-123.132816,25.6
2022-02-19T03:00:35Z,49.276713,-123.132803,25.8
2022-02-19T03:00:45Z,49.276716,-123.132791,25.9
